url,name
https://static.e-publishing.af.mil/production/1/af_a3/publication/afi10-2912/afi10-2912.pdf,AEROMEDICAL EVACUATION READINESS PROGRAMS
https://static.e-publishing.af.mil/production/1/af_a3/publication/afi10-2912/afi10-2912.pdf,AEROMEDICAL EVACUATION READINESS PROGRAMS
https://static.e-publishing.af.mil/production/1/af_sg/publication/afpd48-1/afpd48-1.pdf,AEROSPACE & OPERATIONAL MEDICINE ENTERPRISE (AOME)
https://static.e-publishing.af.mil/production/1/af_ja/publication/afi51-307/afi51-307.pdf,AEROSPACE AND GROUND ACCIDENT INVESTIGATIONS
https://static.e-publishing.af.mil/production/1/af_a4/publication/cfetp2a6x2/cfetp2a6x2.pdf,AEROSPACE GROUND EQUIPMENT
https://static.e-publishing.af.mil/production/1/af_ho/publication/afh84-106/afh84-106.pdf,AEROSPACE HISTORIAN OPERATIONS IN PEACE AND WAR
https://static.e-publishing.af.mil/production/1/af_ho/publication/afh84-106/afh84-106.pdf,AEROSPACE HISTORIAN OPERATIONS IN PEACE AND WAR
https://static.e-publishing.af.mil/production/1/af_ho/publication/dafi84-101/dafi84-101.pdf,AEROSPACE HISTORIAN RESPONSIBILITIES AND MANAGEMENT
https://static.e-publishing.af.mil/production/1/af_sg/publication/afttp3-42.7/afttp3-42.7.pdf,AEROSPACE MEDICAL CONTINGENCY GROUND SUPPORT SYSTEM
https://static.e-publishing.af.mil/production/1/af_sg/publication/cfetp4n0x1x/cfetp4n0x1x.pdf,AEROSPACE MEDICAL SERVICE
https://static.e-publishing.af.mil/production/1/af_sg/publication/cfetp4n0x1xc1/cfetp4n0x1xc1.pdf,AEROSPACE MEDICAL SERVICE
https://static.e-publishing.af.mil/production/1/af_sg/publication/afi48-101/afi48-101.pdf,AEROSPACE MEDICINE ENTERPRISE
https://static.e-publishing.af.mil/production/1/af_a3/publication/afman11-403/afman11-403.pdf,AEROSPACE PHYSIOLOGICAL TRAINING PROGRAM
https://static.e-publishing.af.mil/production/1/af_a3/publication/afjqs13hx/afjqs13hx.pdf,AEROSPACE PHYSIOLOGIST
https://static.e-publishing.af.mil/production/1/af_a3/publication/cfetp1h0x1/cfetp_1h0x1_pdf.pdf,AEROSPACE PHYSIOLOGY
https://static.e-publishing.af.mil/production/1/af_a3/publication/cfetp1h0x1c1/cfetp1h0x1c1.pdf,AEROSPACE PHYSIOLOGY
https://static.e-publishing.af.mil/production/1/af_a3/publication/afpam11-406/afpam11-406.pdf,AEROSPACE PHYSIOLOGY PROGRAM GUIDANCE
https://static.e-publishing.af.mil/production/1/af_a4/publication/cfetp2a6x1/cfetp2a6x1.pdf,AEROSPACE PROPULSION
https://static.e-publishing.af.mil/production/1/af_a4/publication/cfetp2a6x1c1/cfetp2a6x1c1.pdf,AEROSPACE PROPULSION
https://static.e-publishing.af.mil/production/1/af_a8/publication/afi16-402/afi16-402.pdf,"AEROSPACE VEHICLE PROGRAMMING, ASSIGNMENT, DISTRIBUTION, ACCOUNTING, AND TERMINATION"
https://static.e-publishing.af.mil/production/1/af_a1/publication/afjqs3f1x1-3/afjqs3f1x1-3.pdf,"AF Job Qualification Standard 3F1X1-3,  Resource Management (RM)"
https://static.e-publishing.af.mil/production/1/af_a3/publication/cfetp13lxx/cfetp13lxx.pdf,AFSC 13LX AIR LIAISON OFFICER
https://static.e-publishing.af.mil/production/1/af_a3/publication/cfetp1a3x1/cfetp1a3x1.pdf,AFSC 1A3X1 AIRBORNE MISSION SYSTEMS OPERATOR
https://static.e-publishing.af.mil/production/1/af_a3/publication/cfetp1c0x2/cfetpc0x2.pdf,AFSC 1C0X2 AVIATION RESOURCE MANAGEMENT
https://static.e-publishing.af.mil/production/1/af_a3/publication/cfetp1c5x1/cfetp1c5x1.pdf,AFSC 1C5X1 BATTLE MANAGEMENT OPERATIONS
https://static.e-publishing.af.mil/production/1/af_a3/publication/cfetp1p0x1/cfetp1p0x1.pdf,AFSC 1P0X1 AIRCREW FLIGHT EQUIPMENT
https://static.e-publishing.af.mil/production/1/af_a3/publication/cfetp1t0x1/cfetp1t0x1.pdf,"AFSC 1T0X1 SURVIVAL, EVASION, RESISTANCE, AND ESCAPE (SERE) SPECIALIST"
https://static.e-publishing.af.mil/production/1/af_a3/publication/cfetp1u0x1/cfetp1u0x1.pdf,AFSC 1U0X1 SENSOR OPERATOR
https://static.e-publishing.af.mil/production/1/af_a3/publication/cfetp1u1x1/cfetp1u1x1.pdf,AFSC 1U1X1 REMOTELY PILOTED AIRCRAFT ENLISTED PILOT
https://static.e-publishing.af.mil/production/1/af_a4/publication/cfetp2a3x4c2/cfetp2a3x4c2.pdf,AFSC 2A3X4X FIGHTER AIRCRAFT INTEGRATED AVIONICS A-10 / F-15 / F-16 / U-2
https://static.e-publishing.af.mil/production/1/af_a1/publication/cfetp3f3x1/cfetp3f3x1.pdf,AFSC 3F3X1 MANPOWER
https://static.e-publishing.af.mil/production/1/saf_mr/publication/cfetp3f4x1/cfetp3f4x1.pdf,AFSC 3F4X1 EQUAL OPPORTUNITY
https://static.e-publishing.af.mil/production/1/saf_pa/publication/cfetp3n0xxc1/cfetp3n0xxc1.pdf,"AFSC 3N0XX PUBLIC AFFAIRS SPECIALTIES CAREER FIELD EDUCATION AND TRAINING PLAN, CHG 1"
https://static.e-publishing.af.mil/production/1/saf_pa/publication/cfetp3n0xxc2/cfetp3n0xxc2.pdf,"AFSC 3N0XX PUBLIC AFFAIRS SPECIALTIES CAREER FIELD EDUCATION AND TRAINING PLAN, CHG 2"
https://static.e-publishing.af.mil/production/1/saf_pa/publication/cfetp3n1x1-2x1-3x1/cfetp3n1x1-2x1-3x1.pdf,AFSC 3N1X1/3N2X1/3N3X1/3N1X1Z Regional Band/Premier Band/Air National Guard Band CAREER FIELD EDUCATION AND TRAINING PLAN
https://static.e-publishing.af.mil/production/1/af_a3/publication/afman10-3507/afman10-3507.pdf,AFSPECWAR MOUNTAIN OPERATIONS PROGRAM
https://static.e-publishing.af.mil/production/1/af_a4/publication/afh32-7084/afh32-7084.pdf,AICUZ PROGRAM MANAGER’S GUIDE
https://static.e-publishing.af.mil/production/1/af_a4/publication/afh32-7084/afh32-7084.pdf,AICUZ PROGRAM MANAGER’S GUIDE
https://static.e-publishing.af.mil/production/1/lemay_center/publication/afttp3-4.5/afttp3-4.5.pdf,AIR ADVISING
https://static.e-publishing.af.mil/production/1/af_a3/publication/afi10-4301v3/afi10-4301v3.pdf,AIR ADVISING OPERATIONS
https://static.e-publishing.af.mil/production/1/af_a3/publication/afi10-4301v3/afi10-4301v3.pdf,AIR ADVISING OPERATIONS
https://static.e-publishing.af.mil/production/1/af_a3/publication/afpd10-43/afpd10-43.pdf,AIR ADVISING/ SECURITY FORCE ASSISTANCE
https://static.e-publishing.af.mil/production/1/af_a3/publication/afi10-4301v1/afi10-4301v1.pdf,AIR ADVISOR EDUCATION AND TRAINING
https://static.e-publishing.af.mil/production/1/af_a3/publication/afi10-4301v1/afi10-4301v1.pdf,AIR ADVISOR EDUCATION AND TRAINING
https://static.e-publishing.af.mil/production/1/af_a3/publication/dafman15-129/dafman15-129.pdf,AIR AND SPACE WEATHER OPERATIONS
https://static.e-publishing.af.mil/production/1/af_a3/publication/afmd2/afmd2.pdf,AIR COMBAT COMMAND (ACC)
https://static.e-publishing.af.mil/production/1/af_a3/publication/afi13-103/afi13-103.pdf,"AIR COMPONENT HEADQUARTERS AFFOR STAFF OPERATIONS, READINESS AND STRUCTURES"
https://static.e-publishing.af.mil/production/1/af_a3/publication/afi13-103/afi13-103.pdf,"AIR COMPONENT HEADQUARTERS AFFOR STAFF OPERATIONS, READINESS AND STRUCTURES"
https://static.e-publishing.af.mil/production/1/af_a3/publication/afmd3/afmd3.pdf,AIR EDUCATION AND TRAINING COMMAND
https://static.e-publishing.af.mil/production/1/af_a1/publication/dafman34-152/dafman34-152.pdf,AIR FORCE AERO CLUB OPERATIONS
https://static.e-publishing.af.mil/production/1/af_a3/publication/afmd56/afmd56.pdf,AIR FORCE AGENCY FOR MODELING AND SIMULATION (AFAMS)
https://static.e-publishing.af.mil/production/1/af_a1/publication/dafi36-3111/dafi36-3111.pdf,AIR FORCE AID SOCIETY (AFAS)
